score,grid_mape,grade_mape,grid_mae,grade_mae,runs,seed,turnover,first_child,second_child,third_child,exit
0.1860099662977503,0.18627254411453797,0.1857473884809626,1423.253333333333,1419.0866666666668,50,2029290,0.08,0.6,0.4,0.16,0.005
0.18606460555373894,0.18633316068367903,0.18579605042379888,1430.9366666666665,1426.7700000000004,50,770169,0.02,0.9,0.4,0.24,0.005
0.1863246788593188,0.18658703900211962,0.18606231871651802,1425.6599999999999,1421.493333333333,50,1886748,0.08,0.45,0.55,0.16,0.005
0.18730269467444532,0.18757085544649876,0.18703453390239191,1440.2399999999998,1436.073333333333,50,793926,0.02,0.9,0.55,0.08,0.005
0.18808462782660387,0.18834893005704975,0.187820325596158,1442.0099999999993,1437.8433333333335,50,1189876,0.05,0.6,0.4,0.24,0
0.18842211851789492,0.1886865973363885,0.18815763969940136,1444.9066666666668,1440.74,50,1332418,0.05,0.75,0.25,0.24,0
0.1886290056006204,0.18889664925988492,0.1883613619413559,1450.366666666666,1446.2000000000005,50,595951,0.02,0.75,0.55,0.16,0
0.1888974844287274,0.18916141969928324,0.18863354915817157,1448.2899999999997,1444.123333333333,50,1047334,0.05,0.45,0.55,0.24,0
0.18900668216805272,0.18926596939519857,0.18874739494090684,1442.246666666666,1438.08,50,2844947,0.12,0.6,0.25,0.24,0.015
0.18903120132666096,0.18929883585270435,0.1887635668006176,1453.5666666666666,1449.4000000000003,50,738493,0.02,0.9,0.4,0.16,0
0.18997970660996236,0.1902432605306518,0.18971615268927292,1456.33,1452.1633333333336,50,1356175,0.05,0.75,0.4,0.08,0
0.19047528118909113,0.19073879665169344,0.1902117657264888,1459.7899999999997,1455.623333333334,50,1498717,0.05,0.9,0.25,0.08,0
0.19062757702896943,0.1908912575411309,0.19036389651680793,1461.453333333333,1457.2866666666662,50,1213633,0.05,0.6,0.55,0.08,0
0.19107814541247203,0.19133666975386274,0.19081962107108133,1458.2133333333331,1454.0466666666669,50,2702405,0.12,0.45,0.4,0.24,0.015
0.19301222872138207,0.19327025280451737,0.1927542046382468,1472.7333333333333,1468.5666666666668,50,3011246,0.12,0.75,0.25,0.08,0.015
0.19443376057884543,0.1946915176571359,0.19417600350055497,1483.45,1479.283333333333,50,2805352,0.12,0.6,0.25,0.16,0
0.19474145636993728,0.19500886230778305,0.19447405043209154,1497.5766666666668,1493.4099999999999,50,825602,0.02,0.9,0.55,0.16,0.015
